'0.232f04+0.231f11+0.23 f01+0.229f17+0.228f13...','0.43 f02-0.392f10+0.352f19-0.349f20-0.334f17...',0.507f15-0.408f01+0.345f07-0.296f19+0.268f04...,-0.478f07+0.323f20+0.315f12+0.303f16-0.295f18...,0.499f09-0.482f06+0.435f08-0.331f01+0.165f02...,class
0.964298,-1.285652,-1.163267,0.355987,0.642079,0
-0.913339,-0.692996,-0.230486,0.602571,0.9304,1
-1.468586,0.535997,0.78846,1.521433,-1.095704,1
-0.896009,0.536191,0.57578,2.112853,0.499613,1
0.826004,-0.815142,0.601219,0.270695,0.059097,0
-2.905779,1.612817,-0.954797,-0.673556,1.484434,1
-1.549782,0.805969,-2.314531,-0.163305,1.036002,1
3.056593,0.42069,0.338591,0.313627,-0.626409,0
-1.394066,0.19085,-1.35197,-1.447875,0.507633,1
2.119583,-0.332945,0.721042,1.170697,-0.559132,0
1.436451,-1.498222,-0.257597,-0.083397,1.529835,0
2.640816,0.28121,-0.888564,0.435425,1.515802,0
1.084493,-1.51076,-0.319984,-0.573779,-1.146454,0
3.394445,-0.45547,0.236864,-0.621213,-1.225891,0
-3.179904,0.051918,0.842117,0.425768,0.249713,1
2.255726,-0.573796,-0.507083,-0.317943,1.25183,0
0.738681,-0.3718,-0.67272,1.09259,0.382633,0
-1.2581,-0.361037,0.935847,-0.330663,1.222148,1
-0.814895,0.773553,0.635064,0.88591,-1.682891,1
-2.456066,0.722969,0.741078,1.716442,0.334565,1
3.114268,0.213818,-1.000654,-1.80805,0.126924,0
-1.378311,0.002606,0.924414,0.230122,-0.859569,1
1.692027,-0.964544,-0.270061,-0.305978,1.562272,0
-2.538079,-1.684997,0.164187,0.026656,-0.220149,1
-2.230316,0.605755,1.029101,0.443319,-0.943315,1
-3.664642,0.415554,-1.173329,-1.621302,0.486901,1
-1.51996,-1.289101,-0.405174,0.114333,-2.316486,1
-1.079422,0.858586,1.366573,0.058749,0.835678,1
2.108921,-0.303011,-0.844225,2.101653,0.265553,0
1.041867,-1.109078,0.120066,0.104078,0.008569,0
-2.100489,0.269228,0.607273,0.085151,0.344739,1
-2.620658,0.297388,-0.51833,0.244871,0.771944,1
-1.65835,0.260123,-1.228458,0.158469,0.383338,1
-1.429301,-1.366945,-1.057796,-0.457674,1.092242,1
-2.144365,-0.23814,-0.128778,0.969722,-0.379272,1
-0.087418,1.263553,-0.343848,-0.108876,0.985878,1
-1.655237,-0.810783,-1.007867,-0.129525,0.554831,1
-1.852779,-0.867383,0.010639,-0.985113,-1.142621,1
-0.228058,-0.376582,-0.217291,1.320049,0.993425,0
0.489535,-3.277091,0.584068,-0.675885,1.793774,1
1.214012,0.312337,1.7701,-1.571993,0.110444,0
3.140744,-0.230096,-0.742444,0.174849,-0.657541,0
-2.58559,1.605938,-0.606518,-1.861068,1.403458,1
-1.662852,-0.212894,-0.25151,1.102582,-0.179942,1
-1.43285,-1.100801,0.108225,1.122294,0.158975,1
1.468107,-0.726993,0.928419,0.294237,0.311631,0
1.678348,0.263803,-0.141806,-0.743585,-0.727801,0
2.381271,0.210149,-0.44451,-1.491563,0.27358,0
-1.950935,-0.34696,-1.810852,-0.319587,-0.259645,1
2.456032,-0.808066,-0.919481,-0.372983,-1.025204,0
-1.010506,0.509386,-0.487283,0.255639,2.243012,1
2.030058,0.320191,1.594881,0.041408,-0.96781,0
-2.005293,-1.325612,-1.578637,-2.173358,0.338199,1
-2.724465,-0.278625,0.401389,-0.980848,-0.23259,1
1.20011,-0.637172,-0.306576,1.102821,0.424422,0
2.365475,1.567757,-0.778813,-0.402194,-0.916096,0
-1.189508,0.242741,0.201356,0.219512,-0.000482,1
-3.276485,0.733982,0.328038,0.626133,0.621597,1
-3.380788,-0.726921,-0.4342,-0.388053,1.136038,1
2.734938,-0.531429,0.73474,-1.421186,0.215699,0
-1.429295,-0.791169,-0.11476,-1.49945,1.0943,1
-1.681706,1.267545,-0.002821,-0.215951,-0.375654,1
-0.960246,1.715118,1.198047,0.70319,-0.90928,1
0.164198,-0.335889,-0.501215,-0.173238,0.097372,1
2.339418,0.405643,0.04799,-0.176326,0.486586,0
3.348636,-1.10505,-0.134494,-0.359135,1.452707,0
2.724779,-0.460775,-0.166899,1.669044,0.332188,0
2.470685,-0.281364,0.113501,-0.012707,-0.038904,0
2.547866,-0.598144,-1.441653,0.389593,-0.243888,0
-3.53419,-2.296244,-1.403326,-1.183992,-1.387293,1
1.995692,-0.195974,-0.870072,1.747599,-1.233412,0
1.267222,0.795759,-1.109621,0.429336,-0.221821,0
0.86191,-0.937959,0.39791,0.669185,1.475564,0
-2.23982,0.195151,0.393209,-2.293143,1.462887,1
0.807663,-0.994606,-0.985952,0.667118,-0.11562,0
2.467231,-0.693971,-2.206877,-0.104966,1.19219,0
-2.12188,0.132338,-1.800554,-0.235794,-0.750339,1
-2.696746,-0.453174,-0.702787,-0.326619,-0.548981,1
1.546361,0.145496,1.293202,1.566812,0.269181,0
2.618236,-0.43907,-0.60746,-1.237186,-2.326045,0
-2.728318,-0.418402,0.758329,0.545744,-0.096396,1
-0.413023,-0.356517,-0.023846,-1.31492,-0.348295,1
0.431201,-1.285279,-1.243131,-0.240422,-1.286144,0
0.978109,2.54059,1.011318,0.290378,2.782013,0
-0.662196,-0.822697,-0.724703,1.2363,-0.168542,1
3.350642,-1.46037,-1.112358,-0.147084,-1.247369,0
-0.575811,0.443792,-1.626787,-1.595272,-0.137975,1
-1.386821,0.272766,-0.382834,0.909072,-1.143174,1
1.91089,0.682769,0.309325,0.418281,0.848523,0
2.944189,-1.792057,1.519181,0.413503,0.135705,0
-1.656068,0.271709,-0.375758,-1.958447,-0.499584,1
-1.068931,1.477251,-0.322649,-0.536232,0.057431,1
-2.17855,-0.403073,-0.655244,-0.597888,-0.490914,1
-1.882196,0.415001,-1.420607,0.383702,-0.39371,1
-0.930233,0.690327,0.437147,0.897533,0.067384,1
1.258135,0.13063,-0.225837,0.024496,-0.825516,0
-1.097824,-0.137964,-0.328321,0.361719,0.38179,1
-0.257188,0.056061,-0.280541,-0.185487,-0.394855,1
3.248839,-0.569241,-1.00217,0.184112,-0.429979,0
-2.260087,-0.218965,0.813059,1.04112,0.023049,1
0.463489,0.563722,-0.265139,-0.918871,-0.135757,0
2.848996,-0.882568,0.206703,-0.348125,-0.548921,0
0.164543,1.696546,0.337361,-0.287815,-1.372106,0
1.431216,-0.518741,0.751185,1.441652,1.494967,0
-1.170209,-0.059639,1.695,1.825269,-0.647512,1
2.477913,0.359256,-0.305714,-0.911166,1.693099,0
-1.033428,-0.530113,0.52678,0.274062,0.261258,1
-0.348143,-0.521729,1.455289,0.26078,0.895859,1
0.745187,-0.295295,-1.189275,-0.290994,-0.091246,0
-2.354999,1.674948,0.088694,-0.387964,0.036388,1
-3.078961,-1.994191,-0.210299,0.644644,0.873808,1
1.139886,-1.351252,-1.508163,-0.341103,0.455318,0
1.504649,-0.468009,1.480913,0.319112,0.637967,0
2.493617,-0.472473,-0.414647,-0.445216,-1.436894,0
0.855389,0.533925,0.867817,0.018705,-0.562545,0
1.750666,-0.275646,0.157281,-0.52335,-0.151401,0
1.938846,-0.782124,-1.145718,-0.827913,0.185717,0
-1.508342,0.517861,0.123382,2.180218,2.181425,1
-2.228347,-0.073422,-0.360972,0.006115,-0.863269,1
-2.350552,0.660634,-1.879469,-0.521306,-0.920985,1
2.522017,0.86395,0.165181,-2.009747,0.435979,0
-2.175135,0.011285,-0.353322,-0.563165,-0.249954,1
-2.043742,-1.705026,0.855126,0.138901,0.208608,1
0.310546,1.339221,0.172468,0.789084,0.755991,1
-1.248148,-1.4381,0.11732,0.038433,0.063923,1
-2.420527,-0.015013,0.315807,0.770197,-1.303811,1
1.092099,2.297649,1.70445,0.646704,-1.650078,0
1.845676,-0.523078,0.114991,-2.092524,-2.272868,0
2.767697,0.82314,0.590423,-0.955548,-1.135838,0
-0.138377,0.607704,-1.470405,0.31984,0.111478,1
0.227026,-0.211126,-0.953956,-0.603625,0.255833,0
-3.525191,-0.879294,-0.35539,0.900978,-0.694506,1
1.560848,-0.311163,-0.012092,1.210571,0.404282,0
-1.91081,1.555577,-0.86416,0.176115,1.499475,1
-1.988355,-0.34699,0.50367,-0.328486,0.60607,1
-0.959398,-0.706404,-1.347634,-0.205672,0.17669,1
2.25039,-1.373207,1.497129,-0.160579,0.545744,0
1.937119,0.050171,-1.032244,0.646756,-1.166068,0
2.923714,-1.840178,1.568575,-0.393917,0.211177,0
1.819476,-0.367078,0.517805,1.531307,-1.505896,0
2.415663,0.29705,-1.246659,0.164638,0.071237,0
2.521913,0.137547,-2.154004,-1.481006,0.60714,0
-2.414459,0.005428,-0.11286,0.113775,1.441765,1
1.568569,1.191112,-0.435779,0.157901,0.891261,0
1.68544,-0.177295,0.216707,0.245495,1.943008,0
-2.682196,-0.18617,-1.715971,1.18826,1.044416,1
1.652748,0.976532,-1.658153,0.462272,0.883839,0
1.739311,0.168963,-0.25762,-0.644324,-0.254335,0
-2.376539,-1.147447,1.561752,-0.156642,-1.521032,1
2.067735,-0.210412,-0.293266,1.121823,0.283245,0
-1.418057,-1.102203,0.740547,0.755513,0.226442,1
2.005745,0.35787,1.938091,-0.343094,0.304362,0
-1.700237,0.133843,0.834773,-0.258667,-0.932465,1
-3.214313,-0.132808,-1.045829,0.979416,-0.954459,1
0.636178,-0.020097,-1.292537,-0.215061,-0.894002,0
1.574811,1.716432,0.598838,0.42299,0.251429,0
1.132341,-1.80862,-1.201182,1.366074,-2.275497,0
2.436832,1.180147,0.928575,-1.167212,-0.617901,0
-1.98372,0.084518,1.90735,-0.909143,0.589822,1
-2.615724,-0.986117,0.703697,0.832289,-1.629813,1
0.458214,-0.271206,0.028224,-0.947978,0.147667,0
0.448276,0.604592,-2.347932,-0.852322,0.442182,0
-0.80063,-0.857365,-2.31524,-1.038586,-1.535755,1
1.635434,1.273654,1.789786,0.052533,-0.704742,0
2.172407,1.21486,0.018645,-3.75816,0.78153,0
-1.301212,0.355367,-1.067636,1.471218,1.211679,1
2.230483,0.890361,-1.072066,-0.743686,-0.915018,0
1.78657,0.206133,0.215338,-1.269188,1.272067,0
-0.000063,-1.850104,-0.558489,-0.138369,-1.33203,1
-2.161284,0.564268,-1.892367,1.73772,0.081929,1
-1.845224,-0.188827,-0.720152,-1.006276,-1.414081,1
-2.128613,-0.876433,0.096407,0.873528,-0.024121,1
-2.079984,-1.608623,0.644607,0.377128,-2.268644,1
-2.029546,0.183607,-0.364972,0.404037,0.375363,1
1.299654,-0.946433,1.333905,2.507907,-1.368814,0
-2.306852,1.246976,-0.128795,0.07932,1.601114,1
2.122652,-0.240078,0.858033,0.467356,0.709498,0
-3.557176,-1.023984,0.553507,0.384545,1.433288,1
-0.922468,0.662015,-0.790145,0.414084,-0.155194,1
-0.846033,-1.559042,0.817725,-0.455375,0.73464,1
-0.826802,0.266597,-2.477344,-1.164735,-1.865737,1
2.053414,0.049164,-0.125691,1.673973,-0.400655,0
-0.796584,-0.821203,1.410924,-1.173315,1.190571,1
-1.922441,0.465786,0.041587,1.457881,1.315924,1
-2.759065,0.927741,-0.368453,-0.443209,0.231695,1
-1.462222,-1.076084,-0.210371,1.742578,-0.554038,1
-2.086329,-0.118878,-0.55139,1.387724,-1.52455,1
-0.196826,0.599713,-0.235799,0.044091,1.137658,1
-2.542271,0.395893,-1.183003,1.064788,1.050328,1
0.237565,0.637167,-0.980502,1.375732,-0.826362,1
-2.533854,1.391937,1.278323,-0.945893,2.486231,1
-1.300607,0.825614,1.802586,0.033699,-0.475032,1
1.67646,0.962873,0.690529,-0.210464,-1.907422,0
-2.487517,-0.86345,0.263372,0.767069,-0.790809,1
-0.202033,-0.173804,0.266566,-1.163885,0.192552,1
-3.037309,-0.939946,0.253179,1.609537,-1.340658,1
-3.027281,0.085262,1.970328,-0.099629,-1.042637,1
-1.842082,-0.572077,-1.687666,0.188429,-0.299781,1
-2.197556,-1.070199,-0.889324,1.846554,-0.772774,1
1.267461,-0.657219,-0.752866,-0.018934,-1.201268,0
2.046104,-0.146744,-1.440086,0.546248,0.473527,0
-0.475159,-0.055616,-0.78343,1.825108,0.406688,1
2.953517,-0.302937,0.519723,0.416359,0.839217,0
0.989689,-0.977298,-0.356424,-1.158363,-1.451561,0
-2.555272,-0.217332,1.120471,0.647189,-1.635574,1
1.007467,-0.980394,0.203892,0.179975,0.230507,0
2.299697,0.054766,-0.63422,0.312201,-0.547934,0
1.291613,-1.447724,-0.790668,0.151686,0.547952,0
2.226064,0.017915,-1.445473,1.183481,0.778131,0
0.771307,0.793512,0.585783,-0.661847,0.779191,0
1.177902,-1.120507,0.300552,0.049996,-1.349576,0
2.092815,0.81848,1.327008,-1.001673,0.732093,0
-1.703987,-1.992401,0.69388,0.121448,0.265124,1
0.630272,0.652659,-0.073915,0.824646,0.397061,0
2.407517,0.418138,-0.235975,-0.136452,-0.140267,0
1.58127,0.833034,0.143466,-2.214514,-0.659111,0
0.527186,-0.274555,0.141027,-1.43577,1.33262,0
-0.824752,-1.406611,-0.75589,0.938192,-0.436438,1
0.703513,-0.325183,0.098569,-1.489666,-1.386099,0
-1.108529,0.494418,0.251217,-1.340091,1.025023,1
-3.214027,0.430697,-0.716816,0.189343,-0.728153,1
-1.639368,-0.349765,-1.144602,1.678388,0.341581,1
3.219599,1.332757,-0.318449,0.334425,0.315775,0
3.387729,0.600291,0.917558,1.139494,0.343121,0
1.674139,-0.569003,-0.790323,1.390151,1.039832,0
0.920815,-0.138676,0.596905,-1.886949,1.808382,0
-2.067638,-0.311999,-1.623803,1.274081,0.463311,1
-1.487018,0.591266,-2.497634,-0.600511,0.702391,1
-1.628471,-0.775219,-1.358497,-1.340485,0.182369,1
-0.689216,0.385406,-0.62185,0.149841,-1.692093,1
0.949962,-0.152696,1.188561,0.339166,0.083609,0
-1.839489,-1.277414,1.106312,-1.565641,0.110135,1
-2.687402,1.344141,-1.179394,-0.713383,0.315834,1
0.60774,0.322736,-0.616336,1.606662,0.734343,0
0.055833,-0.629581,-1.594966,-0.564332,0.887405,0
-1.286218,0.113214,-0.888552,1.689002,-0.734478,1
-3.51316,0.978415,-1.123794,1.179876,-1.345394,1
-1.78339,0.99858,-1.273984,0.668979,0.342954,1
0.301624,0.026206,-1.103703,0.099291,-1.386975,0
1.110217,0.700297,1.16388,-0.179681,0.527711,0
1.922269,-0.472447,1.342557,0.532692,-0.65326,0
0.801055,-0.591793,-0.243863,0.115744,0.426981,0
-0.315215,0.22841,-0.193561,-1.042773,0.204258,1
1.788772,0.811548,0.427105,-0.917876,-0.837187,0
1.994447,-0.360249,-1.610599,1.698954,0.582597,0
-1.91782,0.14799,-0.124415,-1.586343,0.257034,1
-1.704001,1.022528,-0.706292,0.061526,2.354249,1
-3.466594,-0.135393,0.826421,1.039223,0.318797,1
1.115149,0.837692,0.556764,1.406193,0.072088,0
1.916044,0.52389,-1.793142,0.149337,-1.759605,0
-2.309303,-0.359972,0.121165,-1.695437,0.247914,1
1.440441,2.356375,-0.290277,0.684094,1.368432,0
-2.421019,1.314438,0.652694,-0.353275,-0.212446,1
-1.514919,0.733372,-0.935311,-0.806869,-0.584415,1
2.466792,0.271503,-0.570695,0.393145,1.429611,0
-1.371405,-0.803398,-0.176137,1.242213,0.722986,1
1.235199,0.146423,-0.063933,-1.858731,-0.346157,0
-1.445019,0.505836,-1.338522,0.301007,0.497055,1
-2.347583,-0.086072,1.081248,0.873155,-0.530736,1
-0.386309,0.515901,-2.224396,0.357652,-1.187065,1
3.87059,1.172933,2.440818,-1.542659,0.068148,0
-1.277183,0.500431,-0.846743,0.329764,0.463479,1
-1.771561,-0.996806,1.024151,1.434202,-0.374503,1
-0.149807,-0.231283,1.789319,-0.600819,-0.712778,1
-2.543257,1.082822,-0.386458,-0.654215,1.183783,1
1.763264,0.36777,0.45876,1.039239,-0.981391,0
-2.583113,-0.280801,-0.010166,-0.037538,-2.063671,1
0.856813,0.459813,-0.590948,1.554593,-1.746297,0
2.468711,-0.265113,1.194624,0.148273,-0.013335,0
-1.223362,-0.666668,-0.373206,-1.456736,-0.404245,1
2.314468,-0.637691,0.013283,-0.231542,-0.798256,0
2.919062,0.273015,1.094804,0.612522,0.046399,0
-3.119011,0.255962,-0.136573,0.934847,-0.427776,1
-1.320579,-1.29201,-0.884144,0.642529,-0.943192,1
1.584252,0.944706,0.951619,-1.486453,0.118877,0
1.547427,-0.017951,-0.072339,1.134552,1.12172,0
-0.939162,-0.986489,0.042276,-0.724991,-0.30878,1
-1.66474,-0.430104,0.618342,0.876793,0.090275,1
3.898698,0.484143,-0.399934,-0.271139,-1.787178,0
-0.76208,0.806149,0.881685,0.679008,-1.876119,1
-0.223895,-1.628452,-0.923315,0.344433,0.120221,0
1.981405,-0.978901,-0.874615,0.355234,-0.234422,0
1.493063,-0.603775,0.725177,0.529041,-0.256001,0
-1.143508,-0.019283,-0.825514,-0.106359,0.055113,1
-2.699418,-1.01144,-0.645685,0.763594,1.473436,1
-0.377516,0.122732,0.123809,1.219982,-0.295212,0
-0.842275,-0.851829,1.028611,-0.543916,-2.362734,1
-0.911,1.770969,1.161165,0.232231,0.80087,1
-2.418233,0.841239,-0.69782,-0.421297,1.3004,1
-0.044962,-1.137018,0.38517,0.919417,-0.367205,1
-2.195587,0.108985,-0.433079,2.96787,1.182187,1
1.564363,-1.221399,0.377637,-1.354288,-0.762716,0
-1.064297,0.879625,0.240436,0.348486,-0.620942,1
2.589362,-1.037947,0.160334,1.516265,0.036461,0
-0.678341,1.2725,0.191358,-0.65917,-0.368394,1
-1.617383,1.592968,0.765119,-1.002065,-0.598555,1
-1.288798,0.803471,1.222742,0.864829,1.290785,1
1.038268,-0.977088,0.439374,0.563422,-0.542308,0
-1.561023,-0.445813,0.800323,0.93511,-0.741062,1
-1.511149,-0.474142,1.620778,0.210885,-0.639784,1
2.040569,1.134513,0.420055,-0.964117,0.086163,0
-2.819776,0.263387,-1.130301,-0.074044,-0.890182,1
0.904387,0.099178,-0.680275,-0.236416,1.186529,0
-2.144234,1.628206,0.950231,0.705811,-1.798117,1
-0.627061,-0.650973,0.852208,-0.121524,1.211588,0
-2.899646,0.461047,1.250992,0.335098,1.227651,1
-3.076841,-0.175935,0.579032,0.288102,-0.197728,1
1.717914,-0.28788,0.861402,-0.05798,-0.806104,0
-2.236825,0.526347,0.045902,-1.601772,1.654392,1
-1.52064,-0.606984,0.660382,-1.459369,0.87653,1
1.443879,0.425788,-1.46379,0.664051,0.531172,0
3.175288,1.173767,0.210606,-1.665137,-0.346021,0
-2.321032,-0.021458,1.90831,-0.825452,3.065719,1
-2.435798,2.553834,0.685095,-0.377662,0.91597,1
3.382674,0.085293,0.094255,-0.449955,-0.360213,0
-3.947132,-0.182788,-0.322128,0.001095,-1.739811,1
2.984416,1.242217,-0.344854,-0.49038,-1.97685,0
-1.238566,-0.97976,-0.261758,1.075907,2.025466,1
-2.216042,1.103544,0.691314,0.69613,1.267146,1
-2.622269,-0.259837,1.463149,0.087752,-0.106136,1
-2.633552,0.505718,1.32161,-0.744875,1.344969,1
1.903365,0.164281,0.368377,0.832484,0.371511,0
-2.523442,-1.032794,1.546199,0.344446,-1.067186,1
2.497619,-1.798734,-1.693303,0.13248,-0.515581,0
-3.524845,1.350223,-0.978271,-0.535117,-0.563528,1
0.925473,-0.61517,-0.040371,0.171984,-1.143724,0
-0.13539,0.758028,0.520813,-0.648765,0.498112,1
2.606784,-0.438674,-0.310838,0.459509,0.134488,0
-2.42778,-0.317633,0.053908,-0.54159,0.250715,1
1.666809,0.113291,-0.112595,-0.128033,0.962105,0
-1.06922,1.581816,0.54947,-1.679346,0.182017,1
1.202329,-1.082763,-0.80145,-0.55603,-0.50292,0
-2.667746,0.011453,-0.040622,-0.020116,0.692857,1
-0.882698,-0.41163,-0.831128,0.309343,0.767061,1
1.489593,0.304784,0.883222,-0.803698,-0.180856,0
-2.189771,-1.353252,-0.710869,0.202426,-0.466248,1
-1.622026,0.924659,0.789769,-1.009831,0.149869,1
2.124601,-0.094783,-1.102799,-0.04105,0.9015,0
-0.663849,0.501607,-0.8039,0.836392,-1.788648,1
3.575036,-1.203334,-0.661039,-0.715351,1.558307,0
-1.59843,0.53464,-0.93359,-1.205405,-1.529008,1
1.622235,1.636988,-0.00858,0.295047,-0.546605,0
3.244918,0.469322,0.931929,0.935074,-1.143425,0
-1.151894,-0.260177,-0.09719,-1.226331,0.195098,1
3.297379,0.659469,0.542765,-1.808797,0.379379,0
-1.177135,0.310148,0.968219,0.574052,1.157648,1
2.775871,1.791947,1.659557,0.039259,0.638546,0
2.129942,0.510192,0.216325,1.310569,-0.763282,0
-2.306743,0.971455,1.18632,-0.556247,-0.326369,1
1.807425,0.247369,-0.237319,-0.308465,-1.121463,0
-2.627902,0.042902,0.459659,0.283508,0.735919,1
1.293827,1.457681,-0.104558,2.881044,1.407785,0
0.590108,-0.954621,-0.653919,-0.200471,0.801383,0
1.745405,0.816652,0.915063,-0.32703,0.904568,0
1.947847,0.564684,0.499022,1.989864,-1.310593,0
0.519669,0.248507,0.264292,-0.888425,-0.893,0
-2.590354,1.245751,-1.036299,1.162353,1.359616,1
-1.52636,0.775578,-0.421958,-0.761215,-0.707328,1
-1.182999,1.896373,-0.905229,0.636592,1.184047,1
1.35743,0.010668,-0.00344,0.099501,1.261754,0
-1.329263,-1.9296,1.895444,1.115176,-0.516041,1
-0.008213,0.644377,0.703869,1.332919,-0.493975,0
2.257315,-1.459594,0.713745,-0.655407,0.264173,0
-2.448912,-0.397909,0.421226,-0.341825,-0.564915,1
-1.908749,0.127223,1.425261,0.209399,-1.193501,1
-2.182344,0.017611,0.066676,0.009842,0.799744,1
1.934983,1.262139,-0.715542,-0.414089,0.319771,0
-1.160838,-1.482564,0.524078,0.283961,-0.982127,1
2.861025,0.667534,0.27537,0.134084,-0.270645,0
1.858078,-1.758051,-0.524779,0.795623,-1.293894,0
-4.159357,0.210237,0.939346,-1.948185,1.239316,1
-2.637678,1.031411,0.954191,1.381765,-0.935511,1
-1.239986,-0.600845,0.734607,0.10982,0.308759,1
3.66247,1.261634,2.070715,-0.643483,0.854714,0
0.900336,-0.410837,-0.63112,0.101601,0.457779,0
1.431589,-1.17456,-0.230665,0.186951,0.576119,0
-0.071532,-0.95771,-1.013908,-0.195977,-0.046917,1
-2.704157,-0.920172,-0.420982,0.143929,0.061985,1
2.698548,-0.653761,0.453484,0.492152,1.164461,0
-2.731442,-0.229116,-0.348809,0.688885,-0.792797,1
1.885307,1.902034,-0.181657,0.46699,-0.046199,0
2.394605,-0.07371,1.625578,-2.035468,1.087114,0
-1.299307,-1.573747,0.207485,-0.047548,-0.087908,1
1.22259,-0.147055,2.262615,-1.215284,-1.136012,0
1.603887,-0.709978,0.073268,1.2151,0.583036,0
1.667429,-0.162156,0.917428,-0.939199,0.560401,0
1.874325,-1.419762,-0.078147,-1.052069,-0.181194,0
-2.690581,0.016875,-1.659274,-1.141397,0.208876,1
-2.771223,0.745104,0.117994,0.11349,-1.04348,1
-1.412874,0.7691,0.323311,-0.298416,-0.617405,1
-3.45657,-0.93783,0.797045,-1.067425,0.589401,1
-3.16527,-0.778087,0.622726,-0.493522,-0.940306,1
2.114882,-0.132873,-0.712296,-0.250911,-0.007278,0
2.756965,0.878539,0.926462,2.37384,-0.362036,0
-2.467911,0.800963,0.152592,-1.484223,0.21574,1
1.975687,0.253727,-1.306454,1.719238,0.354687,0
2.491697,0.694712,-0.753135,1.242168,0.822604,0
2.429592,-1.085971,-0.580823,0.491876,0.476241,0
-1.606446,0.130296,1.384194,2.390367,0.826242,1
-0.602564,-0.844646,-0.856629,-0.166147,-0.414122,1
-1.009267,0.783773,0.168497,-0.628378,0.560043,1
2.575446,-0.983725,-0.610924,0.433753,0.671901,0
1.499401,-0.672519,-0.274202,0.642983,-0.146074,0
3.089392,1.339279,-0.289258,0.83976,0.172356,0
1.759035,0.726362,-0.248289,-0.393516,-2.280094,0
-1.893627,-1.403392,0.419681,0.51679,-0.398588,1
-3.056895,-0.362518,-1.042098,-0.200404,-0.253845,1
-1.580327,0.478216,0.575498,-0.366856,-0.842525,1
2.246176,-0.247144,1.531708,0.139282,-0.746468,0
1.73959,-0.553423,-2.256828,-0.323274,1.036224,0
-2.295857,1.857597,-1.354338,-0.212946,-1.155213,1
0.399202,-0.917029,0.439477,-2.175143,-0.11264,0
-2.830819,1.818845,0.74408,-1.520446,0.797192,1
-2.240616,0.128231,1.948379,-0.489283,-0.751983,1
-2.431508,0.08502,0.584008,-0.108874,-0.536215,1
-0.816002,0.996512,-0.277799,0.98359,0.20833,1
2.677932,-0.39733,0.715646,-1.121323,0.160808,0
-1.511227,0.994772,0.313926,-2.011786,-1.269783,1
-1.430379,-0.485931,1.991996,1.205626,0.958425,1
0.004045,0.149181,0.763303,-0.482073,0.878565,1
0.175102,-0.295654,0.275182,-0.701778,0.002806,1
1.115126,-0.960863,-0.121075,0.76322,0.637019,0
-2.451531,1.993416,0.511374,-0.198972,-0.34858,1
1.6815,-0.377881,0.14603,-0.944045,-0.420012,0
-2.892039,-0.766152,0.5091,0.327576,-0.720417,1
2.986122,1.127473,-0.468605,1.491668,-2.035965,0
0.872589,-2.725658,0.785949,-0.985685,-0.882167,0
-1.41108,-1.01629,-0.909098,0.410237,0.793991,1
2.264123,0.720428,-0.675603,2.071659,0.728392,0
0.689724,-0.28721,-1.41907,-0.282134,0.494655,0
1.954373,-0.125925,0.146295,-0.011801,-0.727818,0
-2.599606,0.357565,-0.761399,-0.139313,0.573887,1
2.337377,0.19575,0.758306,-0.280414,0.63747,0
-2.311929,1.450392,0.414363,0.573013,-0.587657,1
2.492834,0.291047,1.186073,-0.052008,-1.323072,0
-3.032291,0.712857,0.568033,-0.560819,-0.167616,1
-2.263421,-0.49463,1.530147,-1.151893,-0.452111,1
1.34353,-0.1301,-0.319923,0.746874,0.329061,0
1.232113,0.422317,1.654179,1.692004,0.405782,0
-2.484139,-1.273551,-1.037193,0.100746,2.75242,1
-0.675181,1.259555,-0.149408,0.789864,-0.014526,1
2.72538,-0.128231,-0.402618,0.434486,0.38397,0
0.715125,0.544447,-0.86968,-0.082005,0.50586,0
-1.924215,-0.157998,1.173718,-0.15833,0.105614,1
0.809413,0.786814,-0.405549,-0.524084,-0.387728,0
-2.27193,-0.155609,-0.000616,0.883594,-0.585727,1
1.554132,0.438523,-0.877527,0.047857,0.560323,0
1.489987,-0.791541,-0.524436,1.523825,-2.146974,0
-1.849155,2.049216,-0.603049,-0.810658,-0.489507,1
-0.590592,-0.63367,-0.237607,1.715925,0.118555,1
1.91904,-2.428807,0.062131,0.184694,1.418828,0
2.366332,-0.191179,-1.230964,-0.118275,-0.465371,0
-1.553958,-2.784341,-0.609306,1.098067,-0.346185,1
0.874904,1.703434,-0.773021,1.949861,-1.177932,0
0.886196,1.293347,-1.659147,1.24957,-0.819152,0
-2.238667,0.507151,-1.517028,-0.884479,1.337487,1
3.496243,0.188795,-1.668064,-0.950038,0.871369,0
-2.031074,-0.239082,0.459665,0.145194,-0.837361,1
3.50187,-0.737564,-0.963546,0.16992,-0.674608,0
1.631935,-0.995961,0.714575,1.194626,-0.674542,0
1.795237,-0.846851,-0.704782,0.379175,-0.405161,0
-2.101775,1.748481,1.634636,-0.41168,-1.349757,1
2.274178,-1.333682,-0.028087,1.282148,-1.234106,0
-1.224829,0.376839,0.092537,-0.912623,-1.176402,1
-1.297397,-1.150909,-0.479657,1.573801,0.729954,1
-2.683312,-0.089066,-0.366621,1.416975,-0.78723,1
-3.418104,1.244071,0.492543,-0.117804,-0.319758,1
-1.023495,-0.140628,0.222515,1.091517,-0.481949,1
1.390812,-0.528911,1.738132,1.717834,-0.418943,0
