-0.601f03+0.509f01-0.431f04+0.429f02-0.097f05,'-0.718f02+0.636f01+0.23 f04-0.148f03+0.064f05',0.843f05-0.495f04+0.185f03-0.09f02+0.035f01,0.611f04-0.547f03+0.507f05-0.189f01+0.186f02,-0.547f01-0.532f03-0.507f02-0.377f04-0.136f05,class
0.023429,0.990387,-0.098885,-0.322892,3.43098,0
-1.766551,0.655166,-2.340687,0.655421,0.160549,0
0.239633,-1.819263,0.359024,-0.489357,0.378265,0
-1.921284,0.62479,1.88382,1.407406,-0.679778,1
-1.279325,0.945947,-1.852004,0.473233,-0.164679,0
0.09284,-0.872658,0.23791,-1.217382,-0.021158,0
0.404972,-0.924352,0.096233,0.360272,-0.346474,0
-0.374106,0.025021,3.410317,0.687363,1.010682,0
0.929419,2.647576,0.30377,-0.61521,0.181532,0
0.995758,-1.354628,0.321134,-0.144183,-0.54953,0
-0.934118,-0.562213,1.448853,-1.351858,0.299153,0
-1.195775,0.885639,-1.97825,0.693537,-0.136935,1
0.775503,0.822044,0.144431,-0.592625,0.227216,0
-0.416645,-0.182231,0.596348,-1.080464,0.882722,1
-1.358016,0.036579,-0.513786,0.133197,-0.700591,1
-0.215993,-0.857816,-0.443922,-0.12147,-0.036504,0
-0.56332,-1.135045,0.820372,-1.648961,-0.192829,0
0.053888,-0.504878,-0.977072,0.801065,1.056561,0
1.631634,-0.585175,1.000714,1.015824,0.055927,0
-1.856997,0.00649,-2.156905,0.46646,-0.961666,1
-1.352214,0.211838,-2.262932,0.002945,0.720528,1
0.81557,3.159587,-0.327268,-0.642365,-0.329083,0
-0.589263,-0.309686,0.690186,0.387233,-0.906594,1
-1.281931,-0.305294,-0.378406,-0.958236,-0.672127,0
0.352466,-0.154046,0.269667,0.202683,-0.736525,0
-0.04421,-0.81872,-0.31237,-0.284435,-0.379706,0
-1.135983,0.06234,-1.015166,-0.725655,-0.157369,1
-1.588679,0.890562,0.662442,0.532306,-1.011466,1
-0.452086,-1.013947,0.206296,-2.218689,0.419398,0
-1.475617,0.703665,-2.495662,0.523647,0.606401,0
-0.6593,-0.858867,0.779121,-1.599984,-0.067588,0
-0.613107,-0.240867,1.088184,0.654902,-0.700128,0
1.232178,0.934657,-0.121882,-0.43158,-0.507652,0
1.227353,1.278718,-0.754856,-0.010808,0.21548,0
0.179982,-0.101914,-0.406537,0.729199,1.027532,0
1.904737,-1.25287,-0.345129,0.413477,0.122148,0
-1.589543,0.817341,-2.257625,0.728058,0.24527,0
1.286905,-0.169739,-0.311374,-0.162092,-0.840189,0
0.971095,2.150331,0.390162,-1.563516,-0.783938,0
-1.168826,-0.525293,-0.170967,-0.223017,-0.302806,0
0.772869,-0.666369,0.250681,1.319067,0.354674,0
-0.790538,-1.31766,-0.151854,0.412546,2.719407,0
-1.540076,0.682571,-1.1301,1.311452,0.306515,0
-0.392768,-0.399137,2.379873,0.013025,-0.120513,1
-1.332237,-0.056079,0.615489,0.626932,-0.427965,1
0.960183,2.10655,0.40842,-1.621138,-0.732409,0
1.183925,0.688962,0.138809,-0.02515,0.409731,0
-1.262669,0.206993,0.667976,0.956701,-0.254664,1
0.815312,2.013002,0.421986,-1.731553,-0.783863,0
-1.060391,-0.010067,-1.86386,-0.025781,0.935835,1
1.395902,-0.969266,-0.145993,0.869132,0.03866,0
0.751363,-0.559301,-0.49319,-0.104134,-1.234134,0
1.420091,-0.854258,0.639082,1.74748,-0.532147,0
-1.595481,0.859809,2.230129,-1.275266,0.986005,1
1.430695,-0.223831,0.08294,0.278046,0.269484,0
1.556755,0.864272,-0.331497,0.124164,-0.075274,0
1.625948,-0.735294,0.20557,0.63955,0.29924,0
0.815736,2.013854,0.423492,-1.730892,-0.784736,0
1.201197,2.926635,0.235656,-0.94769,0.13068,0
1.278778,-0.533983,-0.191012,0.255731,0.711139,0
-1.100476,0.133904,-1.107472,1.30532,-0.147224,1
-1.999355,0.002593,0.952788,1.08134,-0.291479,1
1.545604,-1.150963,-1.16084,1.174025,-0.466459,0
-0.646657,-0.605058,-0.482981,-0.207367,0.145847,0
0.001407,-0.900945,-0.174441,0.184854,0.187212,0
-0.557502,-0.902355,1.462,-1.004946,-0.056718,0
-0.844889,-0.961518,-0.048635,-2.408606,0.018869,1
-0.6417,-0.886078,0.007558,-2.131958,0.293513,1
1.91065,-0.791578,0.068664,0.506688,-0.009488,0
1.474366,2.102545,-0.198573,-0.63598,-1.112618,0
-0.092705,-0.645454,0.309871,-1.628291,1.226656,0
-2.245883,-0.261722,-0.737525,-1.307117,-0.695508,1
-1.489893,0.825926,0.623801,1.685938,0.293708,1
-1.197474,-1.122058,0.914186,-1.82884,0.175397,0
-1.747806,0.11229,-0.688294,0.451349,-0.282847,0
-0.672084,0.367571,-0.160703,0.169132,1.290257,0
-1.456698,0.945264,1.499566,1.394799,-0.797778,1
-1.204727,0.132306,0.630524,0.403004,0.386629,1
-0.618628,-0.792992,0.341571,-1.594954,0.242651,0
1.063875,-0.363066,-0.141279,0.192798,0.813765,0
1.164921,-0.997473,-0.214801,0.320456,0.731785,0
-1.93902,0.228932,1.076848,1.194582,-0.518299,1
1.171487,-1.266258,-0.750468,0.943859,0.30719,0
-1.68689,-0.232221,-1.090301,-0.645896,-0.251156,0
0.319531,-1.128684,0.571877,-1.25808,-0.901002,0
0.41169,-0.290639,0.337264,-1.433181,-0.661256,1
1.927448,-0.15386,-0.227376,0.199724,0.211218,0
-1.745344,0.514914,-1.831514,0.00245,-0.923807,1
-0.272948,0.146805,2.896322,0.45574,1.289005,0
0.689372,-1.233812,0.138799,0.772506,-1.25663,0
0.212341,-0.483612,-1.536054,0.641436,-0.999408,0
1.207258,2.669681,0.168263,-0.696201,0.423364,0
-1.671589,0.411951,-1.625496,0.302847,-0.185634,1
0.50917,-0.35581,-0.203205,-0.017896,0.157159,0
0.720452,0.635768,-0.42788,-0.297964,-0.341559,0
-0.900643,-0.834977,0.396459,-2.312627,0.003497,1
-1.159299,0.534823,1.062424,1.576952,0.420271,1
-0.184422,0.089974,0.409926,-0.523414,1.767436,0
-0.785308,-0.750689,0.886019,-1.807439,-0.037967,1
0.230238,-1.169386,-1.231603,0.344301,-0.811085,1
-0.709331,0.103452,0.625009,-2.397593,-0.494364,1
1.096742,0.185655,1.631227,1.841687,-0.323515,0
-0.392965,-0.136409,1.093209,-0.90937,0.198565,1
-0.817639,-1.220016,0.454656,-2.151676,-0.055008,0
-0.643325,0.296493,-1.646602,-0.623291,1.332635,0
1.312569,-0.431448,0.093563,0.426319,0.657537,0
1.634462,1.465229,0.150977,0.157246,-0.271765,0
0.743911,-1.60666,-1.11633,0.570956,-1.036137,0
1.754343,-0.81669,-0.276552,0.341566,0.3232,0
-1.417429,0.105158,-1.476888,0.053563,-0.583221,1
0.888143,1.178701,0.170491,-0.164208,0.030309,0
-0.526013,0.162939,1.093757,1.025279,0.907866,1
-1.098518,0.151246,-0.985296,-0.31708,0.65986,1
1.616393,-0.251072,-0.21383,0.182696,0.445647,0
1.008818,1.506381,0.137211,-0.131969,0.434179,0
-1.512427,0.469219,-1.705559,0.244417,0.316844,0
-1.898433,0.42305,0.611411,0.680733,-0.21173,0
-1.188474,0.173936,-2.219298,-0.805927,-0.524981,1
-1.913665,0.551936,2.202517,0.746309,-0.69826,1
-0.577357,0.063845,0.176909,-0.354775,1.219039,1
-0.885186,0.074461,0.652368,-2.498924,-0.437854,1
1.541506,-0.337015,0.125149,0.392496,0.263776,0
-0.746338,-0.656751,-0.746491,-0.647115,-0.57749,0
0.849165,1.197874,0.121685,-0.062897,0.551172,0
-1.389917,0.232314,1.445576,1.035846,-0.490977,1
-0.290622,-0.232104,0.338915,-1.98994,-0.590465,1
-1.416145,0.656333,-2.035441,0.629921,0.54658,0
-1.56291,-0.114011,-1.168037,-0.641643,-0.008868,0
-1.545226,0.426624,-1.610351,0.540434,0.200371,1
-1.867541,0.635132,0.425886,1.41671,-0.212735,0
1.231148,0.324713,0.082646,0.333555,-1.348065,0
-0.625158,-0.841143,-0.004828,-2.164296,0.565412,0
-0.627885,-0.912177,0.908863,-1.797483,-0.047261,0
-0.229563,-0.814527,-0.51449,-0.188902,-0.031167,0
1.149686,-0.388464,-0.850997,0.360464,0.389618,0
1.488216,2.702247,-0.393776,-0.504639,-1.049558,0
0.858463,1.403791,-0.901784,0.025427,-0.92883,0
1.187984,1.631482,0.36212,-0.042248,-0.779895,0
1.087752,1.054228,-0.486568,-0.357747,-0.686236,0
-0.08405,-0.844365,0.098689,0.220634,0.031898,0
1.04818,-0.923689,-0.746065,0.87474,0.555679,0
0.745843,-0.768843,-0.557743,0.699985,0.784676,0
-1.689017,0.017452,0.875489,1.531287,0.399762,1
0.054994,-0.134125,-1.448913,0.688096,-0.928431,0
-1.462805,0.330734,-1.728812,-0.545651,-0.741106,1
-1.794502,0.546024,-2.527545,0.793536,0.009459,0
-0.842096,-0.987774,0.443672,-2.18231,-0.033983,0
-1.62229,-0.078048,0.413229,0.1022,-0.90069,0
-0.823956,-0.508295,-0.845973,-0.572313,-0.189702,1
1.616655,3.549749,0.278921,-1.142302,-0.303764,0
1.396851,-0.831735,-0.221811,1.073443,0.215818,0
-0.470256,-0.760852,-0.177234,0.016471,-0.0565,0
1.205561,-0.846746,-0.820526,0.655781,0.415235,0
0.497446,-1.559035,0.036409,0.494105,-0.493381,0
-1.052749,-0.998563,1.519708,-1.366899,-0.29459,0
1.798049,-0.822018,-0.264832,0.351603,0.297478,1
0.517744,0.384024,-0.191836,-0.102189,0.383179,0
2.272447,-0.801716,-0.315302,0.308184,-0.249972,0
2.204956,-0.88814,-0.330221,0.335777,-0.181098,0
-1.013741,0.26236,0.788727,1.084845,0.565358,0
0.973985,-0.49303,-0.199596,0.249982,1.089878,0
-0.626054,-0.301245,-0.301924,0.210196,0.22021,1
-1.085206,-0.925055,1.049994,-2.133296,-0.105306,0
-1.346951,-0.037589,-1.390322,-0.728423,-0.244292,1
-1.168692,0.555459,0.702546,0.936014,0.503484,1
0.241736,-0.303673,-1.303329,0.42024,-0.75208,0
0.398506,-0.115388,0.267116,-1.26754,-0.731441,0
1.028513,2.051179,-0.00877,-0.513383,0.060856,0
-0.425128,-0.090024,0.546941,0.694004,0.536987,0
0.359378,-1.374189,2.404756,0.464578,-0.272866,0
1.034505,1.167632,0.685803,-0.744033,-0.528684,0
-1.213729,0.537815,-0.725796,0.806516,0.629544,1
-2.04123,-0.000818,-0.039622,-0.706769,-0.424935,1
-0.806865,0.331131,-0.363914,0.376922,0.884101,0
-2.171645,-0.093953,1.05688,0.38929,-1.038649,1
2.427594,-0.510733,-0.250961,0.183792,-0.569524,0
-0.570962,-0.138379,0.722391,0.614043,-1.160356,1
-0.799461,-0.607558,2.68505,-0.537687,-0.027188,1
-0.946043,-0.08368,4.214204,0.54261,0.304563,1
-0.613431,-0.516231,0.319856,-1.613419,0.280711,0
-1.804841,0.348255,2.372484,1.884897,-0.719678,1
-0.856649,-1.079181,0.425693,-2.309386,-0.115516,0
1.319931,-1.393604,0.835447,2.00219,-0.118638,0
1.053788,1.264431,0.178373,-0.19297,-0.067312,0
1.306417,-0.738445,-0.076472,0.365321,0.615421,0
0.020296,-1.120746,0.079118,-1.032472,0.14264,0
-1.003651,-0.99246,0.477559,-2.453934,-0.123748,0
1.341175,-0.941092,-0.642816,0.776399,0.254599,0
-0.750152,-0.097187,1.01047,1.414731,0.028634,1
-1.180902,0.702832,1.890577,1.902394,0.615922,0
-0.657573,-0.592551,-0.240114,0.079946,0.002933,0
1.579399,-0.941566,0.375872,1.500258,-0.519435,0
0.694461,-0.441929,-0.461263,0.599551,1.032656,0
-1.07317,0.439528,-0.533024,0.51701,0.598655,1
1.408674,-0.571585,0.14621,0.501462,0.478291,0
-1.455419,0.218876,-2.85054,-0.015431,0.816006,1
0.485427,-0.854409,0.562477,-0.334507,-0.173612,0
1.038471,-0.368298,-0.153671,0.219144,0.901923,0
1.829273,0.080914,-0.162511,0.050658,-0.119936,0
-0.727832,-0.782639,0.329367,-1.693564,0.226731,0
1.474268,-0.642301,-0.541343,0.464181,0.084548,0
0.578446,-0.670072,0.375772,-0.30381,-0.059107,0
2.340007,2.860758,0.290314,-0.689854,-0.815643,0
1.284005,-0.404167,0.455449,-0.268728,-0.794998,0
1.410595,3.178101,0.062204,-0.687376,0.084937,0
-0.506965,0.217033,1.044586,0.047611,1.363254,0
1.497632,-1.257922,-0.708946,0.919117,0.244147,0
1.60583,3.414109,0.081548,-0.785798,-0.126199,0
-0.715142,0.070556,-1.241931,-0.413373,-0.911458,1
0.362088,2.467735,-0.073585,-0.664753,0.556924,0
-1.375641,0.797045,0.550623,-0.315693,-0.349026,1
-0.874765,-0.122902,1.650084,-0.963133,0.005636,1
-1.832064,0.591764,0.417052,1.252478,-0.184733,0
-0.662442,-0.159201,-0.867379,-0.339771,0.632633,1
0.969511,-0.854805,-0.209502,0.287248,0.898124,0
-0.049982,0.247843,0.307173,-0.153534,-0.564886,1
0.30403,-0.505827,1.043596,-1.523082,1.339604,0
1.934107,1.762759,-0.686762,0.144581,-0.974303,0
1.853272,3.595764,0.22677,-0.960568,-0.236552,0
2.167507,-1.716527,-0.698153,0.316811,0.182582,0
-0.93151,-0.818213,0.937458,-1.894165,0.029764,0
1.705657,-1.269515,-1.093941,1.062794,-0.304093,0
-0.941863,-1.123667,0.987549,-2.014758,-0.245878,0
-1.042177,-0.82546,1.033577,-2.129165,-0.175434,0
-0.533449,-0.282015,1.987426,-0.979622,-0.262361,1
0.312899,-1.341557,0.211082,-1.262131,-0.565681,0
0.194267,-1.248323,0.478349,0.472551,-1.125494,0
-0.79631,-0.379611,1.456811,-1.004502,-0.233322,0
-0.01373,-0.911964,0.945005,-0.482879,0.324839,0
-1.315205,0.51087,0.573585,1.464851,0.328771,1
0.365289,-0.789668,0.020307,-0.436033,0.507589,0
1.499039,2.105765,0.149619,-0.350176,-0.101233,0
-0.218383,2.643571,-1.346859,-0.019314,-0.231102,0
1.539914,2.344855,1.058883,-0.383975,-0.549184,0
-2.085522,0.726423,1.851781,2.05104,-0.599916,1
1.416638,1.89401,0.373359,-0.720786,-0.507849,0
1.759162,-0.66548,-0.325936,0.164537,0.267674,0
0.321465,-1.08217,-0.075188,-0.881727,-0.000878,1
1.032383,2.026375,-0.029024,-0.493386,0.03376,0
-0.889421,-0.642641,1.56284,-1.463255,0.035245,1
-0.602546,-0.904302,0.862855,-1.718747,-0.053174,0
0.166255,-1.045359,-0.254971,0.176023,-0.530348,0
-1.347925,0.624207,1.132798,2.064365,0.052991,0
-1.213915,1.337642,-1.137708,1.682431,1.719275,1
0.11511,-0.845142,-0.314099,-0.006253,0.138049,0
-0.499631,-0.995479,0.718542,-1.509463,-0.283519,0
1.750891,-0.896012,-0.293145,0.323451,0.347836,0
-0.742355,-0.185384,0.95644,-1.853273,0.463254,1
-0.451777,-0.48062,0.232308,-1.173634,0.692244,1
-1.16168,0.628062,0.902108,1.680125,0.354934,1
-0.621965,-1.296277,0.424877,-2.219642,-0.016747,0
1.453535,-1.202749,-0.735759,0.846592,0.299128,0
-0.70242,0.448208,1.247005,0.914614,1.079102,1
-0.492637,-0.491239,0.318925,-1.457701,0.244941,0
0.550657,0.083344,0.281892,0.243957,-0.331679,0
-0.411996,-0.887404,-0.286875,-1.848558,1.634996,1
-0.740529,-0.259893,0.466365,-1.909594,0.129459,1
-0.012056,-1.001536,0.620483,-1.347134,-0.63593,0
1.837552,-1.268151,-0.335166,0.386558,0.073037,0
1.25537,1.952272,0.964809,0.136877,-0.820139,0
-0.748973,0.325944,1.244578,1.142061,0.917011,0
0.932723,1.191926,-0.086478,-0.342328,0.059608,0
-0.633746,-0.7867,0.43389,-2.033212,-0.218175,1
-0.160858,0.205432,0.308309,-0.13294,-0.422074,1
-1.268849,-0.466622,-0.426713,-0.689748,-0.48986,0
-1.432383,0.548663,-1.917103,0.546544,0.50859,1
-0.294171,-0.152278,0.476234,-1.892448,-0.600132,0
-1.267321,0.501785,2.294994,1.411937,-0.693776,1
1.758834,-1.251923,-0.085054,1.397071,-0.458723,0
-0.304845,-0.979029,0.29974,-1.278262,0.355337,0
-1.201844,0.177462,-0.559185,0.453658,0.168368,1
1.813422,-0.858436,1.310726,1.199236,-0.125477,0
1.131504,-1.314774,-0.020399,-0.599983,-0.88057,1
-1.932447,0.358216,0.518804,0.270253,-0.419649,0
0.033605,-1.196202,-0.981528,0.007259,-0.901387,1
-0.404103,-1.019722,-0.635982,-0.173973,-0.535048,0
-1.311869,-0.39818,-1.34104,-0.810639,-0.465654,1
-1.105027,-0.891368,0.956412,-2.000402,-0.159902,0
-0.803321,-0.350614,1.463376,-1.057223,-0.268414,0
-0.693201,-0.881509,-1.143678,-0.149483,-0.458911,0
1.509196,-0.908989,-0.253881,0.282277,0.424765,0
0.390899,2.157441,-0.856505,-0.383636,-0.694161,0
1.045116,-0.682894,-0.06387,0.364925,0.904207,0
1.885865,-0.96431,-0.289149,0.333552,0.026551,0
0.663104,0.735742,0.0994,0.123812,0.794314,0
-0.923796,0.116064,1.401543,-1.193499,0.333515,1
1.600821,1.484806,0.090441,-0.093132,-0.244675,0
0.677729,-0.734695,-0.5063,-0.108373,-1.246411,0
-0.997105,0.404267,-2.479503,0.145888,0.361965,1
-1.600849,0.699754,-2.327496,0.544262,-0.192562,0
-0.878678,0.580991,1.783703,1.463189,1.096085,0
-0.399305,-0.660849,0.260856,-1.991158,0.355195,0
0.003814,-1.461243,0.203759,-1.395525,-0.485042,0
1.283755,3.366773,0.079217,-0.966701,-0.506243,0
-2.077757,0.221188,0.518791,0.184723,-0.572068,0
-1.204858,0.886823,-1.857063,0.426099,0.007254,0
1.101849,1.002941,-0.142306,-0.270341,-0.35514,0
1.620925,-0.20227,-0.049795,0.731181,-0.227894,0
-0.336944,-0.234947,2.804726,0.12085,0.014956,1
-0.322852,-0.599593,-0.10027,0.011502,0.373161,0
0.621652,0.60881,0.087697,0.125608,0.825958,0
-1.070944,0.281516,0.696771,0.691931,0.649122,1
-0.649938,-0.706381,-0.465112,-0.25963,0.016341,0
-1.055929,0.127787,1.82951,1.392381,-0.836482,1
0.576122,0.698361,-0.289736,-0.298461,0.10872,0
0.718631,1.959832,0.444171,-0.131917,-0.679124,0
-1.153168,-0.620397,-0.120899,-0.314545,-0.389671,0
1.231987,0.447845,0.475291,-0.545148,-0.753837,0
-1.892309,0.410559,0.863214,0.253334,-0.344297,1
1.23899,2.289951,0.013439,-0.692078,-0.326498,0
-1.164182,-1.20102,0.921701,-1.828146,0.163708,0
1.051808,2.749224,0.055548,-0.799297,0.101298,0
-0.888354,-1.38902,0.850857,-1.611429,0.247961,0
1.028681,2.051068,-0.010235,-0.514264,0.061093,0
1.743767,0.755406,-0.38803,0.138647,-0.134524,0
-0.565119,-0.479991,1.172249,-0.793026,0.3807,1
-1.615062,-0.117054,-0.288777,0.007006,0.334483,1
-1.320523,-0.08945,-0.768411,-0.533224,-0.034476,1
-1.471693,0.744716,-1.825298,-0.320981,-0.44069,1
2.023915,-1.556098,-0.358185,0.50067,0.126072,0
1.133282,-1.282331,-1.617271,1.41982,-0.218872,0
-0.791437,0.182314,0.357488,-2.305477,0.304682,1
-1.086458,0.297122,-1.321963,0.239368,0.720774,1
-1.095599,-0.630413,0.360832,-2.049853,0.154559,0
0.4062,-1.463652,0.540272,1.397457,-1.070146,1
-0.171455,0.366123,1.879703,0.800646,1.73293,0
1.789673,2.329059,0.10338,-0.616627,-0.205906,0
2.055754,2.481493,0.110105,-0.657148,-0.458519,0
0.859779,1.311285,-0.060948,-0.373665,0.15802,0
1.296624,0.632524,0.046724,0.39386,0.081137,0
1.458423,1.204036,0.073808,-0.034757,-0.109785,0
-0.02322,-0.777704,0.714892,-0.400604,0.450293,0
-1.191483,0.069589,1.524444,1.702027,-0.443543,1
1.487705,-0.381316,-0.210233,0.155513,0.524609,1
-0.694806,0.399737,0.609182,-0.906437,2.083336,1
2.252972,0.473829,-0.130576,-0.111511,-0.490089,0
-1.044402,-0.691027,-0.564296,-0.338256,0.303191,0
2.024001,-0.900179,0.432432,0.795082,-0.195781,0
1.239063,0.730439,0.043217,0.140727,0.160499,0
0.006587,-0.993788,0.48621,-0.875308,0.281772,0
1.440912,-1.398866,0.908308,2.021872,-0.167545,0
1.081081,2.124731,-0.012504,-0.5305,0.009397,0
-0.738289,0.066688,1.396077,-1.369728,0.12583,1
0.692061,2.020749,1.051588,-1.3076,-0.688386,0
1.122051,2.178521,-0.065498,-0.541586,-0.172731,0
-0.196207,2.245735,-1.676401,0.201257,-0.683746,0
2.252462,-0.411794,-0.244872,0.186723,-0.209074,0
1.844995,-0.898661,-0.281684,0.318052,0.075014,0
1.456283,-0.627326,-0.560626,0.603481,0.17223,0
-1.622973,0.441638,-1.695387,-0.450364,0.102739,0
1.550524,-0.673446,-0.583478,0.529021,0.008986,0
-0.937268,-0.83078,0.882866,-1.781409,0.110031,0
1.079566,0.775964,0.164189,-0.02635,0.550092,0
1.644787,-1.163069,-0.780743,0.686695,-0.118706,0
0.690389,2.100088,-0.874464,-0.182407,-0.831705,0
1.27688,-1.368551,-1.44248,1.266726,-0.500511,0
1.075847,-0.885729,1.12842,1.89447,-0.003084,0
0.202298,-0.099695,0.139422,-0.884583,0.473849,0
1.316769,-0.221256,-0.303241,0.207948,1.324268,0
-0.116936,-0.783757,0.103749,0.201711,0.095733,0
-0.526446,-0.599428,0.394894,-2.078042,0.623883,0
-0.321848,-0.788839,-0.789939,0.060275,-0.093057,0
-1.529176,0.579295,-2.27407,0.611253,0.229738,0
1.156489,0.46488,0.024276,0.263771,0.320774,0
2.025481,-1.618091,-0.427215,0.533048,0.29957,0
-0.39743,0.233972,3.22439,0.894701,1.218901,0
-0.626746,-0.882956,0.371385,-1.714321,0.367314,0
-1.325501,0.54273,1.061444,1.422878,0.140395,1
1.28462,-0.827316,-0.1099,0.807665,0.115328,0
-0.595769,0.269907,0.337482,0.978228,-0.420003,1
1.687075,-0.419965,-0.379028,0.072202,0.399775,0
-1.147712,-0.486741,1.860134,-1.426236,-0.128024,0
-0.833058,-0.596067,0.209791,-2.355056,0.298108,1
1.49414,2.554637,0.707772,-0.315705,-0.679322,0
1.365797,-0.93465,-0.22713,0.314666,0.673662,0
1.620206,-0.86408,0.466744,1.376345,-0.4363,0
-1.274371,0.462543,-0.879375,0.961815,0.264284,1
-1.685906,0.358243,-1.986142,0.581188,-0.082726,0
1.595085,-1.510198,-0.707076,0.868246,0.043965,0
1.164958,-1.318323,0.909178,2.37973,-0.20283,0
-1.455642,-0.430261,1.72623,-1.837659,-0.215686,1
-1.499226,0.477901,-2.124887,0.336523,0.278146,1
2.167918,2.348819,0.091249,-0.639038,-0.573516,0
1.391958,-1.329491,-0.542205,1.125387,0.223576,0
0.352006,-0.114842,-0.150936,-0.144562,0.259638,0
1.653819,0.069674,0.114924,0.174295,-0.003708,0
1.563424,3.15417,0.193306,-0.848666,0.061191,0
1.720855,-0.910988,-0.258035,0.271588,0.079792,0
1.451168,-1.209839,-0.705204,0.904501,0.281316,0
-0.707239,-0.523042,0.689111,-1.386394,0.363191,0
-0.27935,0.262924,1.50143,0.248891,1.522733,1
2.339788,0.352544,-0.142256,-0.08061,-0.604467,0
-0.872173,-0.613022,1.290534,-1.358981,-0.125466,0
-1.46298,0.742639,2.309651,2.445714,0.017762,1
-1.56136,0.733335,0.599514,1.640331,0.363576,0
-0.930887,-1.081954,0.336506,-2.201319,-0.162784,0
-1.464081,1.012546,1.658111,1.552282,-0.774657,1
-0.290204,0.126113,1.624255,0.41201,1.328456,1
1.543523,-1.141852,-0.749575,0.655871,0.105519,0
-1.360135,0.319784,-1.521315,0.198892,-0.23081,0
-1.046528,0.552199,1.606057,1.463175,0.764842,0
-1.304191,0.587106,-0.77338,0.86994,0.658662,0
-1.333475,-0.524582,3.239845,-0.598061,-0.072826,1
-0.89035,0.427299,-1.944089,0.049294,0.752174,1
0.5943,-1.236168,0.144642,0.45958,-0.532374,0
-1.46182,0.00581,-0.845567,-0.556555,0.158776,1
1.539933,-0.611094,0.241827,1.162385,-0.10189,0
-0.903773,0.071933,-1.454921,-0.40089,0.760119,1
-1.376522,0.182825,-1.583808,0.129866,0.157403,1
0.480145,-0.90023,0.090065,-0.767573,-0.047011,0
-0.223618,-0.90195,0.201286,-1.200703,0.268166,0
-1.81168,-0.046789,1.205519,0.484774,-1.119187,1
-1.422431,-0.025513,-0.845655,-0.63627,0.188621,1
-1.199228,0.556552,0.752944,0.989091,0.435713,1
-0.624112,-0.619332,0.841303,-1.522622,0.694218,0
-0.266155,-0.211049,0.478776,-1.886096,-0.621063,0
-0.408294,0.184088,3.244102,0.840145,1.326305,0
0.166602,-0.230802,-1.272658,0.366597,-1.03194,0
0.319554,0.479107,-1.435761,0.411044,-0.757802,0
1.903338,-0.898679,0.098448,0.487707,-0.043039,0
1.508625,-0.510275,-0.583042,0.508917,-0.033322,0
1.470416,2.161638,0.348131,-1.439706,-1.022244,0
2.10365,-1.233822,-1.06333,0.929743,-0.647064,0
0.409571,-1.171584,0.170661,-1.040908,-0.657084,1
-1.5561,0.595321,-2.447854,0.820372,0.201663,0
-0.846441,-0.516685,-1.09521,-0.682014,-0.29242,1
-0.791275,-0.448703,0.454387,-2.457268,0.182691,1
-0.465147,-0.327487,1.298273,-1.080646,0.077159,1
-1.872059,-0.342658,-0.85224,-0.790552,-0.870178,0
2.022615,-0.966069,-0.285991,0.339198,-0.069297,0
-1.592098,0.536041,-2.147581,0.784168,0.16304,0
-1.463689,0.192422,-0.409032,0.161151,0.201752,0
0.261046,0.786158,-0.275937,-0.304297,0.591408,0
-1.278726,0.945078,-1.851624,0.473276,-0.162994,0
-1.722875,0.313528,-0.9417,0.887113,-0.151702,1
1.752868,-1.312938,-0.330245,0.497852,0.519521,0
-0.767926,-0.667217,-1.100429,-0.643526,0.011428,0
-0.948444,0.45791,-1.106326,0.228135,1.035148,1
1.433946,2.981186,0.172581,-0.808141,0.196777,0
1.43487,2.298111,0.000635,-0.495757,-0.000846,0
1.702894,-0.478818,-0.123534,0.819335,-0.187092,0
-0.870383,-0.585128,3.19317,-0.443889,0.084681,1
0.387736,-0.693219,-0.011318,-0.371845,0.516461,0
-0.522691,-0.018254,-0.178861,-1.117907,1.442354,1
1.134706,-0.717331,1.462873,0.152515,-0.543707,0
-1.737863,0.447587,-2.138974,0.277279,0.202069,0
1.055996,0.552043,-0.194009,0.103269,0.525404,0
2.098639,-0.314646,-0.247293,0.205002,0.088736,0
1.512909,2.101545,0.005574,-0.416339,-0.077605,0
1.062296,-1.628677,-1.673023,1.54008,-0.343498,0
1.638574,3.429781,0.105337,-0.782759,-0.123832,0
-1.008685,0.623819,0.54732,1.563564,0.39466,1
2.134885,-0.736988,-0.272062,0.268145,-0.105037,0
-1.124647,0.442938,1.00391,1.183713,0.656401,0
-1.652321,0.69719,-1.04535,1.102928,0.140989,1
-1.437211,0.041311,1.114723,0.605606,-0.626077,1
0.44936,-1.137565,0.09905,0.303158,-0.533464,0
-1.672371,-0.171169,1.419488,0.648069,-0.784842,1
0.44004,-1.573353,0.451361,-0.882606,-0.542869,0
1.23762,0.375253,0.187817,-1.049387,-0.801257,0
0.946577,0.652665,0.143374,0.020306,0.746649,0
0.017282,0.75517,0.262966,0.223968,-0.338728,1
-0.697317,0.260003,-1.41397,0.241564,0.63061,1
-1.000871,-1.031871,0.473969,-2.228376,-0.206774,0
-1.972768,0.174141,0.861328,-0.080358,-0.338719,0
-0.732612,0.27672,-0.409345,0.496319,0.969285,1
1.131354,-0.043445,-0.031086,0.207724,0.760781,0
1.120941,1.741152,0.233903,-0.132439,-0.930389,0
-1.44518,-0.54064,1.219282,1.064982,-1.036738,0
