-0.348f32-0.348f34-0.32f40-0.317f36-0.312f31...,0.273f21+0.252f56+0.248f23+0.236f53+0.235f09...,-0.445f56-0.372f57-0.292f50-0.285f55+0.248f19...,0.403f43+0.395f37+0.304f39-0.295f22+0.245f41...,'0.535f42+0.332f12+0.31 f29+0.27 f05-0.256f22...',class
0.217871,-1.907562,0.145059,-1.073678,-0.683348,0
1.693329,5.368085,-1.151765,1.585653,-0.422737,1
-9.315375,1.291368,1.654819,-1.094617,-2.177579,0
-6.232318,-0.869945,-0.571952,1.976918,1.073088,0
1.253437,1.833199,1.37765,-0.010658,0.280243,1
0.345912,-1.519906,0.080867,-0.655988,-0.353232,0
0.070695,-2.77178,-2.376383,4.625943,-1.33954,0
-0.045814,-0.897981,0.211678,0.058036,-0.470259,0
0.576021,0.851488,0.056917,-0.250675,0.226246,1
0.658288,-0.165718,0.282974,0.255385,-0.566584,0
1.41686,2.339411,0.490892,0.207839,-0.021465,1
0.782196,0.337649,0.771847,0.013891,-0.177735,1
-1.634482,-2.386352,-0.257867,-0.728362,3.608052,0
0.229013,-0.581133,0.375697,-0.037065,1.01525,0
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.655666,-0.420376,0.459733,1.099751,1.104202,0
0.2484,-0.440059,0.691752,-0.162119,0.236544,1
0.369784,-1.606425,-0.356003,1.053551,-0.641085,0
-2.907624,-1.305759,-0.42396,-0.304548,-0.210908,0
1.44432,3.531526,1.346051,0.537783,0.526947,1
-0.428935,-1.302987,-0.20508,-0.279972,0.112851,0
1.004156,0.926282,1.19536,0.197319,-0.364584,1
0.273008,-1.324825,-0.841138,-0.448178,-0.035164,0
-1.283505,-1.217472,-0.863398,-0.047135,0.116795,0
-6.916074,0.272247,-0.89313,-0.075891,-0.677683,0
1.724621,4.454346,-1.988642,0.034463,-0.034094,1
0.803591,-0.105828,1.085199,-0.320469,0.345792,0
0.412265,-0.366548,0.205008,-0.200346,0.919967,0
1.254075,2.252921,0.225673,0.651504,-0.638969,1
-3.513523,-0.204011,0.148083,-0.16551,0.033305,0
0.303821,-3.382516,-1.854178,3.655272,-3.196754,0
0.567608,0.443877,0.150732,-0.345829,-0.11314,1
0.349285,-1.497935,0.040513,-0.67225,-0.342708,0
0.940696,0.698887,0.572405,-0.15454,0.147259,1
0.674168,-0.382054,0.750021,-0.075073,-0.328217,0
-0.429776,-0.428122,-0.499139,-0.461856,0.63042,0
0.678281,0.440104,-0.571251,-0.437333,-0.040912,1
0.973984,0.530254,1.444577,0.104953,-0.531463,1
0.019453,-1.806994,-0.791445,0.905789,2.756001,0
0.304526,-1.069183,0.258814,-0.238469,-0.297205,0
1.101856,1.318887,1.072652,0.488916,-0.416468,1
0.869859,-0.205775,1.01339,-0.314747,-1.261219,1
0.156381,-1.340303,-0.009772,-0.700128,1.151757,0
-4.791493,-1.568937,-1.801364,4.969868,0.651995,0
0.903273,0.868173,0.047181,-0.15736,0.057927,1
-2.121155,-2.597823,-2.11326,4.205671,1.092698,0
1.271523,2.392057,-1.807318,-1.627052,-1.917071,1
-5.676832,0.662403,-0.054254,4.214897,0.92347,0
0.820314,0.128049,0.575811,-0.139592,-0.471778,1
0.55652,-0.76687,0.425968,0.222842,-0.441628,0
0.423031,-0.977609,0.216679,-0.320276,-0.405712,0
0.921659,0.330295,1.680795,0.160796,-0.48868,0
1.527814,5.213152,-3.337189,1.44637,0.314989,1
-29.934743,5.840113,2.131363,-1.63943,-1.726675,0
-4.660467,-1.475593,-1.575707,3.914292,-0.959756,0
0.023049,-1.107289,-0.099132,0.5095,0.591632,0
0.235007,0.91313,-1.231974,-0.809274,-0.167872,1
-1.256019,-0.706138,0.767239,-0.43759,-0.885599,0
0.77977,-0.635596,1.094093,0.43388,-1.105529,0
-0.766592,-2.087559,-0.5508,0.052703,4.407614,0
0.096959,-1.339236,-0.987378,-0.399032,0.000387,0
0.85106,3.95679,-0.804604,2.194652,-0.013584,1
0.558876,-0.261638,0.081294,0.330702,-0.478614,1
1.890078,5.336769,-2.427011,0.01394,-0.268183,1
0.201174,-1.960822,0.161579,-1.122943,-0.726687,0
-1.123709,-0.77152,-0.025123,-0.137847,1.246266,0
1.336332,2.398694,1.431536,0.020188,0.258693,1
0.344854,-1.528103,0.096282,-0.649563,-0.358048,0
-0.708157,-2.479608,-1.70511,2.479132,0.811945,0
1.497871,3.507119,-0.131538,0.579135,-0.220667,1
0.870786,-0.007517,1.488216,-0.536616,-0.708328,0
0.308352,-1.890494,-0.519246,0.964998,-0.505625,0
0.389116,-1.303215,0.150719,-0.591689,-0.047743,0
0.160835,-1.464613,-0.281022,-0.660724,0.127664,0
-2.414355,-2.107259,0.092348,-0.364235,5.703011,0
1.513652,3.188176,1.475403,0.590583,-0.244239,1
-4.128339,-0.999039,-0.784621,0.939794,-0.014542,0
-0.668239,-1.209963,-0.338972,-0.544435,-0.298174,0
0.738602,-0.744051,-3.932847,-6.577299,-5.022338,1
0.843839,1.016104,-0.379404,-0.172903,0.330715,1
0.383323,-0.747687,0.869228,-1.435456,6.354545,0
0.569412,-0.668129,0.424645,-0.132429,-0.096766,0
1.709426,4.395442,-1.982188,0.029095,-0.037102,1
-1.282528,0.266958,0.18556,-0.069015,0.135573,0
1.562471,4.388284,-1.806099,-0.305309,1.66218,1
-0.552402,-0.100791,-0.155663,-0.063926,-0.122678,0
0.344574,-1.530463,0.100807,-0.647594,-0.3596,0
0.284691,-0.603085,0.142517,-0.432722,-0.219123,0
1.160111,0.749319,1.745217,-0.430028,-0.926701,1
-0.350355,-0.685289,-0.263822,-0.342555,0.444804,0
-1.611256,-1.118389,-1.429111,2.137102,0.747553,0
-1.751399,-0.556286,0.523268,-0.005382,-0.587659,0
-1.941092,-0.574214,-0.955418,0.274362,1.256925,0
0.752091,-0.100916,0.095507,-0.679717,0.475654,1
0.216251,-1.527288,-0.431219,-0.519771,-0.230958,0
0.283214,-0.202889,-1.243853,-0.279798,0.213582,0
0.753795,0.111857,0.475917,-0.263054,-0.114864,1
-0.659464,-0.223522,-0.283629,-0.553666,-0.372379,0
-0.226443,-1.132495,-1.157336,-0.667469,-0.5315,0
-1.832783,-2.799335,-0.503912,1.334928,-0.236233,0
0.565235,-0.398144,0.477724,0.723965,0.284215,0
0.354311,-0.191988,-0.547011,0.105044,0.392459,0
0.599442,-0.475629,0.399554,-0.520762,-0.189694,1
1.124878,2.651963,0.079696,1.382773,0.339813,1
1.733969,4.508415,-2.014932,0.04335,-0.033891,1
0.429117,-1.30133,0.36321,-0.534538,0.014225,1
-1.003248,-1.114898,-0.067372,0.000227,-0.190001,0
0.264555,-0.533158,-1.497511,2.469414,0.352467,0
-1.03987,-0.76227,-0.431614,-0.173725,0.238194,0
0.324505,-1.348744,0.018268,-0.249233,-0.067039,0
-0.912884,-1.151171,0.728767,-0.991116,1.090621,0
0.765507,0.226597,0.763295,-0.383472,-0.120253,1
0.43919,-0.779128,0.331174,-0.695556,1.456474,0
-2.278353,-2.616831,-2.123511,4.081766,1.102376,0
-0.970397,-1.276129,-0.289751,0.13405,1.25605,0
0.34443,-1.531206,0.102034,-0.647249,-0.359707,0
1.145601,1.521873,0.895593,0.199716,0.123664,1
-4.049985,-0.240315,0.237453,-0.75384,-0.517524,0
-4.288397,0.656148,0.528476,0.757472,0.299229,0
0.45039,-1.145392,0.388041,-0.524985,0.107562,0
-0.638106,-0.823896,0.131149,-0.458887,0.474495,0
1.265839,1.855428,1.239964,0.005518,0.097271,1
0.153149,-2.106819,0.187221,-1.278686,-0.850868,0
0.074962,1.119449,0.912431,0.040269,-0.242711,1
0.018457,-1.190861,-0.419,-0.59646,0.22096,0
1.664753,3.12174,3.050699,0.737603,-1.509644,1
0.288612,-0.028198,-0.290119,-0.051627,-0.362283,0
0.406802,-1.276778,-0.068051,0.215168,0.447951,0
1.010716,1.483905,1.120355,0.638937,-0.004849,0
1.214922,1.566023,0.538384,-1.119861,-1.193742,1
1.789964,4.023218,3.259313,1.712895,1.212518,0
-0.963694,-1.638143,-0.471629,1.750802,-0.751093,0
-1.712938,-0.885431,1.45073,-2.30006,7.815791,0
-2.660392,-1.759384,1.554717,-2.640869,10.32045,0
0.710178,-0.646767,0.552271,0.152392,-0.996624,0
0.366874,-0.964483,-0.348342,-0.952215,0.00959,0
-0.104827,-0.154671,0.042435,-0.976285,-0.438623,1
0.611619,-0.678229,0.397279,-0.337064,-0.401347,0
0.267942,-1.905029,0.096919,-0.929419,0.039408,0
0.312877,-0.127823,-1.113715,-0.360275,0.321266,0
0.400133,-0.994771,-0.200039,-0.069994,0.028044,0
-0.83024,-2.013423,-1.280836,1.889942,1.08538,0
-1.154265,-1.883267,-0.438614,-0.099768,0.279035,0
0.232687,-0.012396,0.408642,0.171709,-0.646008,1
1.192307,1.929422,0.169887,0.70725,-0.586396,1
0.863355,0.660175,0.397445,-0.058118,0.023013,1
1.821549,6.206444,-2.211376,1.704223,-0.35761,1
-0.055864,-0.533216,-0.314993,-0.16849,0.317946,0
0.693957,-0.284523,0.453109,-0.336464,-0.105892,1
-0.65475,-0.627241,-3.515541,5.239368,0.998903,0
0.54708,-0.850139,0.140551,-0.207822,-0.691126,0
0.692709,-0.957272,1.264807,0.400812,-0.982714,0
0.082647,-0.915712,0.215057,-0.268888,-0.01662,0
0.653675,-0.493386,1.018354,-0.266922,-0.314141,1
0.689713,0.756142,-0.366663,-0.359298,-0.190337,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
-0.123284,-1.228435,-0.265329,1.081309,1.049016,0
0.482346,-0.43896,0.493347,0.088252,0.002487,0
1.198459,2.070144,1.150617,0.77533,-0.401297,1
0.472962,0.18791,-0.443071,-0.215639,0.421757,1
-0.052172,-1.328606,-0.778304,-0.700509,-0.185386,0
0.974273,1.306463,-0.161315,-0.137791,-0.03762,1
-2.661448,-2.267771,-0.924982,0.468059,0.907622,0
0.407269,-0.899267,0.646946,-0.304268,-0.531697,0
-2.918566,-1.396773,-0.969853,2.845841,-0.712044,0
-0.783776,-1.205542,0.166495,-0.619853,-0.094547,0
1.12653,1.929924,0.322565,0.182486,-0.027109,1
1.301906,3.055639,-0.529482,0.721303,-0.062271,1
0.875154,0.219431,0.077452,-0.759515,-1.175582,1
-0.940326,-0.879177,-0.354672,0.509531,0.299824,0
0.971251,-0.277836,1.449182,1.089815,-1.515967,0
1.043249,3.082492,0.942,0.566467,0.253027,1
1.156828,1.566726,0.922862,0.238915,0.094438,1
1.680231,4.635926,-2.719817,-0.347269,0.263717,1
0.755766,0.160647,1.298536,-0.167232,0.660699,0
0.938819,1.217563,1.237823,0.480962,-0.015277,0
0.461265,-1.345753,0.396561,-1.253067,4.966194,0
-0.240461,-2.158193,-2.58904,2.147629,0.155385,1
0.832317,0.526507,0.881597,-0.061089,-0.268964,1
0.529171,-1.037063,0.451433,-0.859575,-0.596633,1
0.528336,-0.324323,0.374755,-0.696113,0.775097,1
-1.956665,0.838972,0.101631,-0.626711,-0.005315,0
0.20682,-1.384652,-1.015497,-0.393972,0.389481,0
0.53345,-0.46801,0.455218,0.220148,1.04535,0
0.687028,1.515481,0.658623,0.210746,0.117007,1
1.013656,0.666048,1.760046,0.075386,-0.524426,1
0.580045,-1.817909,-4.993112,-6.555116,-5.918804,0
0.525615,-0.788045,-0.012639,-0.265256,-0.096064,0
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.345207,-1.525371,0.091144,-0.651705,-0.356443,0
0.485985,-0.915001,0.402247,-0.526732,0.531069,0
0.778444,-0.073819,0.882659,-0.323182,-0.06236,1
0.218984,-2.833271,0.451265,1.869294,-1.113322,0
0.700681,0.357864,0.173581,0.295723,1.629015,0
0.775359,-0.170555,0.996834,0.09192,-1.050036,0
0.047991,-0.167874,-0.584875,-0.401172,0.381118,0
-3.251352,-1.947881,-1.093208,1.548606,5.289154,0
1.525609,3.292799,-0.274399,0.362064,0.120996,1
1.006716,1.078409,0.606499,-0.382484,-0.177651,1
0.989117,0.520869,1.381053,0.001026,0.025442,1
-0.048424,-1.032877,-0.725791,-0.515598,-0.137303,0
1.408369,2.500564,0.909716,0.749673,-0.583145,1
1.528766,5.221728,-3.344066,1.445072,0.31327,1
0.900144,0.719081,1.027724,0.733668,-0.260302,0
-0.041615,-0.375966,0.466098,-0.167228,0.260978,1
1.371971,3.27894,0.851046,1.994899,1.543062,1
0.426828,-1.741028,0.214358,-0.56426,1.504314,0
0.62958,1.742288,0.546613,0.101768,0.009646,1
0.927251,0.32456,0.740558,0.147499,-1.097205,1
0.87184,0.076353,1.329951,0.267196,-0.197572,1
-0.194657,-1.220089,0.379845,-0.551157,-0.539407,0
0.983527,0.943295,1.118279,-0.075979,0.349379,1
-0.660045,-2.024289,-1.928575,3.161421,1.140251,0
1.180486,1.285831,1.715227,0.857722,2.468608,0
1.380964,2.759561,1.79421,-0.201456,0.810427,1
-4.185944,-0.952937,-0.495538,1.540261,0.113318,0
2.193404,6.588256,-1.378734,0.528535,-1.49481,1
0.802049,0.101651,1.102089,-0.35284,-0.02425,1
-0.293526,-0.717076,-0.579469,-0.271971,0.366337,0
0.213895,-1.164397,-0.099127,-0.619699,0.753943,0
0.708284,0.125676,-0.150197,-0.296663,-0.274955,1
1.141791,4.029745,-2.54681,2.061672,-0.15259,1
1.022821,2.797985,-0.187876,1.017066,-0.418086,1
0.570671,-1.235318,0.599943,0.216661,-0.283184,0
0.057306,-1.404458,-0.494398,-0.670163,-0.245987,0
1.214885,2.433588,-0.739579,0.22616,-0.251087,1
1.351573,3.009358,0.335486,-0.328384,-0.396311,1
0.194211,-1.054946,-0.463818,-0.444889,-0.322788,0
1.215522,2.6452,-0.405801,-0.054624,-1.667211,1
0.153077,-2.107191,0.187835,-1.278514,-0.850921,0
0.717861,-0.51042,0.418396,0.231767,-0.950294,0
-1.187721,-1.069914,-1.091289,1.17892,1.107946,0
1.183015,1.960518,0.116035,0.617596,-0.513817,1
0.746061,0.575375,0.733893,0.435361,-0.14999,0
0.928996,0.541373,-0.591219,-1.671061,-1.685913,1
0.51159,-0.590993,0.374562,-0.218681,-0.211837,0
1.260759,1.136979,2.437594,-0.582063,-0.337704,1
0.520032,-1.300211,0.000332,0.818294,-1.301029,0
0.632047,-0.574474,0.239116,-0.176849,-0.11984,0
-0.362378,-0.551212,-0.603029,-0.747531,-0.315936,1
0.486356,-1.603309,0.128037,-0.27871,-1.335928,0
0.430697,-1.305513,0.314831,-0.54902,-0.219543,0
0.344358,-1.531578,0.102647,-0.647077,-0.35976,0
0.752017,0.587828,0.437104,-0.296633,-0.298156,1
0.756558,0.33999,0.362746,-0.281753,-0.109133,1
1.236008,1.057116,2.635514,-0.198246,-0.997498,1
-0.218774,-0.611275,-0.625636,-0.125068,0.098256,0
-0.060934,-0.730093,-2.092645,0.337327,0.328998,0
-5.954817,-0.890722,-1.177007,1.811274,0.225644,0
0.961408,0.93318,0.355911,0.089201,0.161569,1
0.219203,-1.430241,-0.841639,-0.227758,0.043977,0
0.76151,-0.049893,0.88617,-0.067106,-0.331211,0
1.529509,3.287073,1.286967,0.484372,0.161222,1
1.198386,1.546277,1.93227,0.218078,0.39278,1
0.898094,0.271853,0.726698,-0.148154,-0.958976,1
0.649756,0.219359,-0.610748,0.004881,-0.544466,1
0.305653,-1.772042,0.157952,-0.381808,-0.517718,0
0.662727,0.158057,0.769644,-0.059999,-0.504235,1
0.670886,-0.838859,-1.889935,-3.858116,-3.181316,1
0.034394,-3.053229,0.126806,-1.759965,1.227257,0
1.931394,5.577271,-0.518789,1.287412,0.924713,0
0.165394,-0.361079,-0.101183,-0.248066,0.892284,0
-0.606912,-1.65901,-0.427496,-1.226648,0.964671,0
-1.587235,-1.260278,-0.777518,0.433441,0.982874,0
0.143904,-1.4344,-0.805419,-0.425137,-0.122449,0
0.379428,-1.221481,0.142761,-0.17168,-0.604138,0
1.085521,2.605044,-0.698127,1.117208,-0.641781,1
0.167268,-0.781047,-1.794133,-0.226387,0.57709,0
0.949812,0.997773,0.479913,0.178003,-0.403268,1
1.5737,4.025937,-2.344615,-0.329584,0.242662,1
0.804922,0.0131,0.786665,-0.873416,0.035783,1
0.878973,0.046655,1.33698,2.014512,0.820702,0
0.633679,-0.39923,0.618423,-0.356503,-0.294183,1
0.720639,1.335931,1.020844,-0.091228,0.683567,1
1.023061,0.951048,0.824472,0.238831,-0.566164,1
1.01272,0.532186,1.795838,0.239067,-0.61051,1
-1.643196,-1.240022,0.371873,-0.739403,1.291989,0
-0.895714,-0.034568,-2.223353,0.803463,0.498793,0
0.65976,-0.453281,0.587096,-0.40343,-0.638148,1
0.475926,-0.834484,0.323194,-0.750161,-0.485652,1
0.757646,2.125195,0.737069,0.574558,-0.05698,1
-6.387882,1.16555,-0.909293,3.265137,0.507624,0
-4.391531,-1.343416,-0.369017,1.760201,3.849394,0
-0.838913,-0.585993,0.22992,0.15117,1.53898,0
-12.145586,1.696512,1.054135,-1.016857,-0.248013,0
1.560507,3.87115,-1.958162,-0.029655,0.06218,1
0.546389,-1.075809,0.223052,1.139401,-0.49972,0
0.308635,-0.533621,-0.39101,0.300863,0.570524,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.81087,-0.159499,1.324216,-0.487553,-0.660244,1
0.70534,-0.100453,0.71469,-0.485289,0.201903,1
0.615683,-0.559749,0.167916,-0.777596,1.655264,0
-0.006361,-0.758414,0.264147,-0.388496,-0.311924,0
0.332839,-1.575427,0.055822,-0.751787,-0.321071,0
-1.956665,0.838972,0.101631,-0.626711,-0.005315,0
0.803201,0.342427,0.579976,-0.143433,-0.269333,1
0.32176,-1.617284,0.200125,-0.914187,-0.689321,0
0.456538,1.111321,-0.566958,-0.290987,0.072005,1
0.6422,-0.629719,0.834966,-0.271443,-0.519144,1
0.413603,-1.603735,-0.245041,1.241818,-0.547783,0
1.570793,3.516778,0.394909,0.574332,-0.720878,1
1.255888,2.616059,-0.096233,0.189626,0.004087,1
-2.796272,-0.271944,-0.420134,-0.110775,0.681298,0
-1.044153,-1.365489,-0.797189,0.261,0.338754,0
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.527669,-0.914782,0.738799,-0.472435,1.85268,0
0.480451,-0.321976,-0.142143,0.371986,0.141542,0
0.69877,-0.173828,1.133938,0.138714,-0.053746,0
-2.516863,-1.207576,-1.192778,0.925065,0.708219,0
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.529652,-0.349451,0.471194,-0.852125,1.649863,0
0.959584,0.469272,0.835957,0.19645,-1.079477,1
1.301959,2.850977,-0.17738,0.248366,0.250831,1
0.535053,-0.43423,0.400975,0.35137,0.824877,0
1.746496,3.576679,2.144208,0.401838,0.694391,1
0.987361,1.18738,0.927677,-0.316946,0.213901,1
-3.936038,-0.317221,-0.322159,0.811163,0.059029,0
0.822945,-0.153848,1.278569,0.244494,-0.508235,0
0.476597,-0.672117,0.406349,-0.198211,-0.464017,0
1.503039,5.489323,-4.00624,-0.174942,0.50404,1
0.483681,-0.954983,0.316434,-0.495882,-0.576855,0
1.497871,3.507119,-0.131538,0.579135,-0.220667,1
0.486416,-0.798965,0.239521,-0.660176,-0.256874,1
0.808885,0.863348,-0.314594,-0.186415,0.320312,1
0.816877,0.263008,0.383361,-0.425027,-0.692153,1
0.230379,-1.768159,-0.340014,0.040089,1.400116,0
1.283358,2.789396,1.061967,0.476207,-0.799271,1
-0.767303,-1.203489,0.652199,-0.950501,0.924567,0
-0.03868,-2.685009,0.276141,-1.909468,-1.342645,0
-0.710357,-1.93799,-0.821832,1.532358,1.918592,0
0.854556,2.177395,-0.690232,-0.824106,0.211989,1
0.681737,-0.850499,1.212537,0.170335,-0.215958,0
0.625449,-0.720874,0.562809,-0.24148,-0.616379,0
0.11657,-0.899191,-0.254317,-0.570728,1.199115,0
-0.097345,-0.704524,0.449574,-0.22339,0.183303,0
0.204348,-1.857738,-0.489965,0.403869,-0.288471,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
-1.19206,-2.685383,-4.344807,3.660668,1.370375,0
-3.925265,0.220986,-0.435248,0.304104,-0.162651,0
1.546709,3.417177,1.08601,0.499584,0.248513,1
0.710217,-0.291315,0.539564,-0.437145,0.047928,0
0.584964,-0.752607,0.882174,-0.042849,-0.361923,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
-3.459914,-0.881928,-0.664224,0.043338,-0.245139,0
-1.651583,0.044964,0.492176,-0.51532,-0.368497,1
0.982688,4.484486,-0.395497,2.180126,-0.176188,1
0.231859,-2.229851,0.267765,0.121193,-0.816817,0
1.157956,2.990187,-1.824978,1.048013,0.732558,1
0.428546,-0.779247,-0.713354,-0.614454,0.099173,0
0.687753,1.401009,-0.953585,-0.025021,-0.338266,1
0.473319,-1.365954,0.809825,-0.664164,2.359637,0
1.315359,1.784797,1.707085,0.616304,-0.063804,1
0.587428,-1.198395,-0.53208,0.898454,-0.936722,0
0.788144,-0.31313,1.335462,-0.248416,1.144918,1
0.805258,0.426721,0.58289,-0.007044,-0.078905,1
1.029034,1.493911,0.502971,-0.255038,0.359974,1
-10.866652,1.740315,1.455053,-1.117576,-0.257889,0
-0.664705,-0.943442,0.342927,-0.078968,0.907579,0
0.596979,0.877401,-0.021186,-0.141986,-0.489085,0
1.516037,2.733689,2.636524,0.551295,-0.232044,1
0.701895,0.696899,-0.244853,-0.392424,-0.169494,1
0.220481,-0.390385,-0.630179,-0.71012,-0.06757,0
0.491688,-0.998089,-0.052323,-0.040147,-0.585179,0
0.430283,-1.234955,0.458203,-0.54408,0.923595,0
1.243958,2.671206,-0.70772,0.655353,0.238245,1
-1.829383,-0.910464,-0.710251,1.749163,1.388662,0
0.775616,0.199552,0.330645,-0.083256,-0.155391,0
0.592829,-0.075708,0.401308,-0.257218,-0.182794,1
0.890983,0.903293,-0.234108,-0.598395,-0.06472,1
-0.358907,0.280977,-0.147109,0.641808,0.787714,0
-0.469483,-0.430197,0.254238,0.620918,0.019149,0
-2.220372,-0.399013,-0.087313,-0.431603,1.026941,0
1.413811,5.639359,-3.642336,1.074834,0.479354,1
0.14029,-1.983821,-1.106473,0.693272,0.042259,0
1.717446,4.440803,-2.116966,0.005299,-0.125242,1
0.500677,-1.014395,0.151331,-0.124407,-0.545243,0
-0.934422,-0.392452,0.228193,-0.296177,1.311166,0
0.058651,-2.384295,0.209085,-1.604243,-1.089269,0
1.220173,2.716427,-0.423449,-0.020217,0.749324,1
-1.781261,0.322276,1.649396,-0.406013,-0.43918,0
0.748323,0.035449,0.842475,0.22337,-0.109125,1
0.163773,-1.428028,-0.319475,-0.676162,-0.278164,0
0.112829,-1.265996,-0.480487,-0.904473,1.913594,0
-0.321774,0.592604,0.16255,-0.133096,-0.518413,1
0.667144,-0.735059,1.27767,-0.202377,1.15221,0
0.958503,3.596762,-0.818233,1.259562,-0.180525,1
-2.795652,-0.32902,-0.1066,0.51465,-0.24707,0
-0.41897,-0.817474,0.138954,-0.615421,0.270836,0
-0.024156,-0.387647,0.174201,0.35077,-0.658394,0
0.301495,-0.313035,-2.660467,-0.722026,0.111211,0
0.212165,1.968687,-6.646519,-2.758632,1.52131,0
0.344862,-1.528977,0.098353,-0.648283,-0.359385,0
-0.725115,-3.965936,-3.984927,8.425726,0.288027,0
0.398777,-1.031186,0.176919,-0.246927,-0.240969,0
1.483394,2.914442,0.66149,0.439092,0.043051,1
1.248828,2.180298,0.955287,0.357253,-0.24353,1
-0.314084,-0.437304,-0.856114,-0.138253,-0.065209,1
0.163869,-0.952374,0.06774,-0.504925,2.097681,0
0.92747,1.12523,0.843602,0.048747,-0.471857,1
0.61362,0.328416,-0.270132,0.562266,-0.015371,1
0.101354,-0.473367,-0.483681,-0.344109,0.291241,0
0.87131,0.655965,1.211877,-0.27009,0.444262,1
-0.308472,-0.394183,-0.694189,-0.179297,0.316135,0
0.486991,-0.444274,0.298651,-1.578588,0.233797,1
-0.122742,-2.80323,-2.669762,2.807797,1.024492,0
0.195652,-2.052003,-1.271581,2.767703,-0.973402,0
-1.675125,-1.119919,-1.423176,2.247593,0.336898,0
0.344502,-1.530835,0.101421,-0.647422,-0.359653,0
1.293122,3.280716,1.303546,0.407265,0.674399,1
-12.9594,1.872754,0.69112,0.593378,-1.760991,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
1.107154,1.35794,1.011664,0.472778,-0.432644,1
-2.359924,-1.419103,-0.252357,-0.445932,-0.096204,0
-0.738753,-1.644763,-0.219289,-0.201009,0.023923,0
0.269802,-0.987297,0.180367,-0.427514,-0.378359,1
0.050355,-1.490918,-0.034784,-0.20802,-0.428152,0
1.115818,1.508749,0.943165,0.032865,0.181461,1
0.532119,-0.293484,-0.701817,-0.249742,-0.094293,1
0.820265,0.069644,0.324102,-1.1952,-0.492515,1
-0.105839,-0.544399,-0.214821,-0.399958,0.099305,0
1.001948,1.181295,1.106912,0.585325,-0.537025,0
0.954966,1.054661,0.992375,0.330229,-0.506071,0
1.480553,3.368074,-1.234191,0.034943,-0.007508,1
0.808309,0.070664,1.084843,-0.464599,-0.624689,1
-0.761353,-0.097922,1.063217,-0.03934,0.425282,0
-0.769469,-1.788445,-0.286936,-0.169638,0.212473,0
-0.168772,-1.129531,-0.171053,0.606587,0.348238,0
1.064551,0.862492,1.694036,-0.433483,0.962025,1
-1.305533,-0.290396,0.37811,-0.395619,0.272071,0
0.899161,0.197253,0.860053,0.066943,-0.361375,0
1.167132,2.85134,-0.710939,0.651375,-0.054744,1
-4.590413,0.780271,1.13917,0.401014,-0.175081,0
0.468669,1.477505,-0.135192,-0.092359,0.122578,1
1.349843,3.715302,-1.656528,1.889343,0.142663,1
-1.596678,-1.991656,-0.66125,-0.177617,0.163553,0
-0.015574,-0.993937,-0.774666,-1.01895,-0.446815,1
0.919773,2.133469,-0.328342,0.952301,-0.225326,1
0.466547,-1.471881,0.299952,1.193063,-0.049728,0
0.865177,0.658168,0.402944,-0.059293,0.022339,1
1.017433,1.603596,0.233243,-0.068021,0.258683,1
0.114757,-2.222442,0.204669,-1.405173,-0.949368,0
0.274165,-1.698187,-0.309356,0.195302,0.200094,0
-1.353357,-1.196671,-2.082553,-0.32477,0.355253,0
0.190561,-0.331936,-0.049034,-0.34839,-0.823985,1
0.480245,-1.361559,-0.586751,-1.791159,-1.490964,1
1.209921,2.416236,0.352078,0.264066,0.068312,1
0.419404,-1.257673,0.274465,1.197067,-1.557375,0
1.349208,4.273286,-1.707893,1.839785,-0.200008,1
-0.335466,-0.890234,0.169898,-0.390488,-0.181457,0
0.42719,-1.051602,-0.106349,-0.605228,0.222619,1
1.318141,2.874093,0.054048,0.77126,0.478626,1
2.226543,7.029972,1.136626,0.993795,2.276707,1
0.984611,1.264932,0.726977,0.41612,-0.041272,1
1.08421,0.739968,1.648258,0.460963,-0.979356,1
0.61784,-0.789902,0.382546,-0.631164,-0.907861,1
0.890622,0.289131,1.439738,-0.322222,0.384001,1
0.556136,-0.817634,0.518464,-0.342929,-0.227122,0
-1.54982,2.239577,0.584331,0.64931,-0.734743,1
0.556688,-0.049093,0.407524,0.093041,-0.674905,0
-8.918397,-0.470808,-1.180454,2.571021,0.292234,0
0.2252,-1.135334,-0.050649,-0.471874,-0.424379,0
-2.176906,0.626676,-5.409403,-0.448491,0.424706,0
0.427579,-1.016944,-0.340596,1.223278,0.097834,0
-5.04733,-0.685072,-0.52404,1.567877,-0.361286,0
1.096919,4.392858,-2.130829,1.497378,-0.254353,1
-0.106849,-1.367779,-0.726088,-0.674087,0.10288,0
1.366103,3.389276,-1.142137,-0.486643,1.362579,1
1.250972,2.323205,1.396988,0.479478,0.036588,1
1.268303,2.041627,0.884287,-0.18893,0.298878,1
